burn_area_forecast,lon,lat,area,date
0.006728614105304662,14.49689738,-5.130335927,0,2021-05-01
0.019419097112089126,14.49689738,-5.130335927,0,2021-06-01
0.0183449175425549,14.49689738,-5.130335927,0,2021-07-01
0.04761440540246519,14.49689738,-5.130335927,0,2021-08-01
0.0061363077164213135,14.49689738,-5.130335927,0,2021-09-01
0.0,14.49689738,-5.130335927,0,2021-10-01
0.0,14.49689738,-5.130335927,0,2021-11-01
0.0,14.49689738,-5.130335927,0,2021-12-01
0.0,14.49689738,-5.130335927,0,2022-01-01
0.0,14.49689738,-5.130335927,0,2022-02-01
0.0,14.49689738,-5.130335927,0,2022-03-01
0.001397528067257172,14.49689738,-5.130335927,0,2022-04-01
0.013879913725852096,14.49689738,-5.130335927,0,2022-05-01
0.010997439597980198,14.49689738,-5.130335927,0,2022-06-01
0.018539563336405683,14.49689738,-5.130335927,0,2022-07-01
0.05238190390432956,14.49689738,-5.130335927,0,2022-08-01
0.0059556499657611945,14.49689738,-5.130335927,0,2022-09-01
0.0,14.49689738,-5.130335927,0,2022-10-01
0.0,14.49689738,-5.130335927,0,2022-11-01
0.0,14.49689738,-5.130335927,0,2022-12-01
0.0,14.49689738,-5.130335927,0,2023-01-01
0.0,14.49689738,-5.130335927,0,2023-02-01
0.0,14.49689738,-5.130335927,0,2023-03-01
0.0001818894803400958,14.49689738,-5.130335927,0,2023-04-01
0.01159016620835751,14.49689738,-5.130335927,0,2023-05-01
0.013643502879626332,14.49689738,-5.130335927,0,2023-06-01
0.018473828948772367,14.49689738,-5.130335927,0,2023-07-01
0.05087568850834069,14.49689738,-5.130335927,0,2023-08-01
0.006012101446314552,14.49689738,-5.130335927,0,2023-09-01
0.0,14.49689738,-5.130335927,0,2023-10-01
0.0,14.49689738,-5.130335927,0,2023-11-01
0.0,14.49689738,-5.130335927,0,2023-12-01
0.0,14.49689738,-5.130335927,0,2024-01-01
0.0,14.49689738,-5.130335927,0,2024-02-01
0.0,14.49689738,-5.130335927,0,2024-03-01
0.0005655530118721349,14.49689738,-5.130335927,0,2024-04-01
0.012312826288361417,14.49689738,-5.130335927,0,2024-05-01
0.012808386835632226,14.49689738,-5.130335927,0,2024-06-01
0.018494575156746306,14.49689738,-5.130335927,0,2024-07-01
0.05135106055948847,14.49689738,-5.130335927,0,2024-08-01
0.00599428496335511,14.49689738,-5.130335927,0,2024-09-01
0.0,14.49689738,-5.130335927,0,2024-10-01
0.0,14.49689738,-5.130335927,0,2024-11-01
0.0,14.49689738,-5.130335927,0,2024-12-01
0.0,14.49689738,-5.130335927,0,2025-01-01
0.0,14.49689738,-5.130335927,0,2025-02-01
0.0,14.49689738,-5.130335927,0,2025-03-01
0.0004444661317994349,14.49689738,-5.130335927,0,2025-04-01
0.012084749738865188,14.49689738,-5.130335927,0,2025-05-01
0.013071955269827644,14.49689738,-5.130335927,0,2025-06-01
0.018488027509158154,14.49689738,-5.130335927,0,2025-07-01
0.0512010298325224,14.49689738,-5.130335927,0,2025-08-01
0.005999907969343623,14.49689738,-5.130335927,0,2025-09-01
0.0,14.49689738,-5.130335927,0,2025-10-01
